"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significance"
"ENSG00000184258",21.6759347044715,-2.62066685808668,0.735939821921208,-3.56097982474342,0.000369473475157942,0.0989664443404029,"Not Significant"
"ENSG00000281508",2737.81104823795,0.19700435786383,0.575997525095458,0.342022924197775,0.732333640471356,0.999975617694874,"Not Significant"
"ENSG00000261212",4.43815091081163,-0.614969903051366,0.588181705770233,-1.0455440844527,0.295771576810724,0.999975617694874,"Not Significant"
"ENSG00000182195",146.257926224455,-0.992968393832979,0.498725169345531,-1.99101319697988,0.046479436407897,0.927566199647588,"Not Significant"
"ENSG00000155495",3.1955754181438,1.81562053284297,1.25275261162271,1.44930492740396,0.147252445643727,0.999975617694874,"Not Significant"
"ENSG00000179542",33.3134574068203,-0.758946626899511,0.694049055398493,-1.09350574141154,0.274171809551015,0.999975617694874,"Not Significant"
"ENSG00000201912",5.62694686855869,-0.58494677771154,0.756813514929834,-0.772907415330409,0.439577175889507,0.999975617694874,"Not Significant"
"ENSG00000185985",13.4861757582122,-0.0892706724993484,0.617746942926334,-0.144510100003836,0.885097681515413,0.999975617694874,"Not Significant"
"ENSG00000268066",4.40243590239048,-0.0100004640786106,0.593109263547363,-0.016861082254555,0.986547440212052,0.999975617694874,"Not Significant"
"ENSG00000102081",736.813147133044,-0.182073644951606,0.22905377923214,-0.794894742893891,0.426674732562254,0.999975617694874,"Not Significant"
"ENSG00000236337",8.14552694328927,0.116629389430719,0.430724053683761,0.270775194543346,0.786563939278736,0.999975617694874,"Not Significant"
"ENSG00000219507",21.0944036075551,0.263407817179812,0.616678682206388,0.427139488975648,0.669277732123447,0.999975617694874,"Not Significant"
"ENSG00000155966",136.569305668721,0.168864910721026,0.567242564893901,0.29769435717965,0.765936450596334,0.999975617694874,"Not Significant"
"ENSG00000223516",3.4618077033844,0.515633693521103,0.620522071113299,0.830967531253139,0.405991971836771,0.999975617694874,"Not Significant"
"ENSG00000010404",1143.11390162634,-0.31946592076481,0.228720056147163,-1.39675516938164,0.162487207689365,0.999975617694874,"Not Significant"
"ENSG00000241489",22.2014595978993,0.0746290198294137,0.406178212382987,0.18373467003948,0.854221609138832,0.999975617694874,"Not Significant"
"ENSG00000238039",10.9099048716309,0.516793485953614,0.482537176742595,1.07099206208788,0.284172998848818,0.999975617694874,"Not Significant"
"ENSG00000241769",66.9616851580212,0.0697782444725582,0.416918847988105,0.167366490647477,0.86708168983998,0.999975617694874,"Not Significant"
"ENSG00000197620",51.0925277393507,-0.656684692604675,0.384931812180682,-1.70597667385422,0.0880124226791913,0.999975617694874,"Not Significant"
"ENSG00000267978",4.61222651229107,-0.613357493713167,1.61681942607372,-0.379360541951578,0.704420147466272,0.999975617694874,"Not Significant"
"ENSG00000269556",70.479799089342,-0.270768697376821,0.383280524192559,-0.706450446307539,0.479908058790527,0.999975617694874,"Not Significant"
"ENSG00000185247",19.7017203043331,-0.423333286786863,1.31510231561828,-0.321901407791102,0.747527386646731,0.999975617694874,"Not Significant"
"ENSG00000197021",49.2573439091622,-0.290513957709265,0.335093262881516,-0.866964483890522,0.385961469789436,0.999975617694874,"Not Significant"
"ENSG00000235703",184.991671684797,0.0316129333499118,0.341296132885733,0.0926261105938048,0.926200599663698,0.999975617694874,"Not Significant"
"ENSG00000183171",4.07420841225519,0.022000575507131,0.480782990335623,0.0457598874115178,0.963501630506581,0.999975617694874,"Not Significant"
"ENSG00000013619",84.9876448141715,-0.464634352520513,0.370438324444846,-1.25428262104585,0.209739298423127,0.999975617694874,"Not Significant"
"ENSG00000171100",146.314060089948,0.00607916005383261,0.324955494115261,0.0187076697083827,0.985074309783973,0.999975617694874,"Not Significant"
"ENSG00000063601",543.885501419996,-0.0538079173592566,0.244921078671507,-0.219694922344454,0.826108759445076,0.999975617694874,"Not Significant"
"ENSG00000102181",327.534355934694,0.0973867633104093,0.289556652315867,0.336330602427926,0.73662157529097,0.999975617694874,"Not Significant"
"ENSG00000029993",668.446652284907,-0.0697436826099705,0.371836400320855,-0.187565506092973,0.851217268419175,0.999975617694874,"Not Significant"
"ENSG00000160131",635.602203843802,-0.553840611569377,0.403576340387296,-1.37233171557549,0.169960196718021,0.999975617694874,"Not Significant"
"ENSG00000130032",39.2862769802242,0.17568820110851,0.551647660992665,0.318479010302277,0.750121613797888,0.999975617694874,"Not Significant"
"ENSG00000229967",11.9373917813692,-0.67717559499368,1.34440505858194,-0.503699082855248,0.614472852963668,0.999975617694874,"Not Significant"
"ENSG00000147381",115.972266637169,-0.715469444763788,1.43361002655489,-0.499068387853796,0.617731206829078,0.999975617694874,"Not Significant"
"ENSG00000102287",1439.01364675603,0.113507170997092,0.479066418735993,0.236934100487733,0.812707914714739,0.999975617694874,"Not Significant"
"ENSG00000124260",28.0807489198915,-1.99758418863203,1.52542193146144,-1.30952895551871,0.190355236056513,0.999975617694874,"Not Significant"
"ENSG00000011677",27.2954749175651,0.277661539142578,0.88571638569431,0.313488091252733,0.753909866869981,0.999975617694874,"Not Significant"
"ENSG00000268089",44.2615913288233,0.684867368106257,0.883856424839596,0.774862691336489,0.438420799968432,0.999975617694874,"Not Significant"
"ENSG00000221867",31.9689718443127,0.8378177793194,1.6434221570334,0.509800708073558,0.610191089576402,0.999975617694874,"Not Significant"
"ENSG00000198930",6.00069665318157,-1.47615212020933,1.49610426077998,-0.986663937070635,0.323807414834772,0.999975617694874,"Not Significant"
"ENSG00000213401",2.93833787574525,-0.0998224261487126,2.05423563448778,-0.0485934643878395,0.961243278476759,0.999975617694874,"Not Significant"
"ENSG00000197172",19.5080067192956,1.43784635929641,1.64430382520502,0.874440804221281,0.381878244152274,0.999975617694874,"Not Significant"
"ENSG00000147400",155.499926891892,0.772823898173692,0.349776694957511,2.20947795926647,0.0271414138062915,0.809382252395689,"Not Significant"
"ENSG00000147383",104.66673695863,0.0226209104634672,0.359492543097695,0.0629245610174444,0.949826576733029,0.999975617694874,"Not Significant"
"ENSG00000147394",319.080549888374,-0.524382114185428,0.497692667871474,-1.05362636027591,0.292054015660056,0.999975617694874,"Not Significant"
"ENSG00000183837",34.6570188789191,-0.17706034119216,0.61809667547061,-0.286460594626801,0.774525370327157,0.999975617694874,"Not Significant"
"ENSG00000235961",9.71519551882527,1.03652097256951,0.523727192427186,1.97912384072671,0.0478020648773333,0.937226148422693,"Not Significant"
"ENSG00000198681",11.9325800538537,0.152934595037187,1.78909849003054,0.085481372819546,0.931878703599663,0.999975617694874,"Not Significant"
"ENSG00000063587",414.725244693537,-0.261268823502177,0.381404609791216,-0.685017476965466,0.493332892571003,0.999975617694874,"Not Significant"
"ENSG00000189420",54.5691053813316,-0.00388853302372926,0.372733816988697,-0.0104324664049658,0.991676247112478,0.999975617694874,"Not Significant"
"ENSG00000183479",8.12645885453954,0.513112823155474,0.481165419286281,1.06639588505047,0.286244721059071,0.999975617694874,"Not Significant"
"ENSG00000213397",19.4138718223493,0.0448191753652308,0.357487043845033,0.125372866337107,0.900228368128797,0.999975617694874,"Not Significant"
"ENSG00000182492",2955.00785580412,-0.407149902760663,0.379151753931865,-1.07384417594921,0.282892526781786,0.999975617694874,"Not Significant"
"ENSG00000067842",3.88130938217275,0.570727443200349,0.793017654834172,0.719690715233438,0.471715444170167,0.999975617694874,"Not Significant"
"ENSG00000262919",51.937730902718,0.0812465707154103,0.330152589699055,0.246087940093001,0.805614158481082,0.999975617694874,"Not Significant"
"ENSG00000260081",2.76219775877675,0.288915817664073,0.488753472002327,0.591127908473861,0.554434721600789,0.999975617694874,"Not Significant"
"ENSG00000130829",17.2179570208347,-1.11084808045062,0.80014841889692,-1.38830253764924,0.16504493982072,0.999975617694874,"Not Significant"
"ENSG00000130822",42.3989563656421,-0.652620002964274,0.77467783110155,-0.842440530454168,0.39954141431901,0.999975617694874,"Not Significant"
"ENSG00000130821",549.766256554392,-0.962179460629959,0.52272251786878,-1.8407078856157,0.0656643777272996,0.999975617694874,"Not Significant"
"ENSG00000185825",430.491824113103,-0.121268078323743,0.286961571302104,-0.422593442646283,0.672591911688835,0.999975617694874,"Not Significant"
"ENSG00000101986",98.2856214438902,-0.129403018234105,0.309891937789821,-0.417574652496674,0.676258132493995,0.999975617694874,"Not Significant"
"ENSG00000198753",127.399810184454,-0.675677430086882,0.47235242389572,-1.43045191663089,0.152587356792936,0.999975617694874,"Not Significant"
"ENSG00000184343",9.99857969125278,-0.309610190923913,0.587457103881395,-0.527034550911519,0.598169595311372,0.999975617694874,"Not Significant"
"ENSG00000067829",176.055349154944,-0.0350385120555037,0.338364236358366,-0.103552646203407,0.917524368402079,0.999975617694874,"Not Significant"
"ENSG00000180879",519.339020595411,-0.632959901535373,0.334576284949267,-1.89182536243222,0.0585142528916618,0.978321748902996,"Not Significant"
"ENSG00000067840",46.310512947195,1.05907986902059,0.549900052475342,1.92594975078326,0.0541106484719421,0.959811036520663,"Not Significant"
"ENSG00000198910",42.9096119832298,0.541643953213787,0.561725466000581,0.964250307307995,0.334920448004934,0.999975617694874,"Not Significant"
"ENSG00000089820",247.667191262813,-0.0738166401528517,0.356447416477422,-0.207089844786481,0.835939692879713,0.999975617694874,"Not Significant"
"ENSG00000102030",112.286011336805,-0.230815448771349,0.282890595265906,-0.815917717428503,0.414547198073089,0.999975617694874,"Not Significant"
"ENSG00000102032",63.15276879378,-0.255576468052206,0.430641813456162,-0.593478060109978,0.552861261724659,0.999975617694874,"Not Significant"
"ENSG00000172534",1267.47174797841,-0.0397112191300438,0.238732611397144,-0.166341828615874,0.867887950074065,0.999975617694874,"Not Significant"
"ENSG00000177854",28.7351950594491,-0.464975838020397,0.410521915567579,-1.13264559183773,0.257363114488098,0.999975617694874,"Not Significant"
"ENSG00000184216",591.281146087008,-0.187075911252931,0.266668382056684,-0.701530154456651,0.482972222912554,0.999975617694874,"Not Significant"
"ENSG00000169057",1151.7437725918,-0.16905212352454,0.300088816947128,-0.563340297863632,0.573203182502054,0.999975617694874,"Not Significant"
"ENSG00000007350",8.02326349267262,-2.76027533524167,0.920389025598455,-2.99903112539493,0.00270839636554213,0.333362354099963,"Not Significant"
"ENSG00000196924",9080.3550167635,-0.0627891818325673,0.283815518821157,-0.221232376909358,0.824911500642876,0.999975617694874,"Not Significant"
"ENSG00000102119",180.123193331909,-0.0909878216187333,0.249034797304288,-0.365361879559177,0.714841292938053,0.999975617694874,"Not Significant"
"ENSG00000147403",1272.15227820067,0.00153429183559554,0.254180761048036,0.00603622331316249,0.995183819859937,0.999975617694874,"Not Significant"
"ENSG00000280195",16.5932290093763,0.24257841417519,0.383200508339699,0.633032600155502,0.52671235440294,0.999975617694874,"Not Significant"
"ENSG00000013563",168.705969587467,0.0456622579853845,0.230529343281982,0.198075686744705,0.842985847113444,0.999975617694874,"Not Significant"
"ENSG00000102125",207.842444692022,-0.458906103278311,0.347826197571189,-1.31935462734772,0.187050582980767,0.999975617694874,"Not Significant"
"ENSG00000197180",15.4840883048863,-0.630427056523185,0.443335950321198,-1.42200752288742,0.15502406704445,0.999975617694874,"Not Significant"
"ENSG00000071553",605.851378794675,-0.148485242553734,0.194628807689682,-0.762915029467166,0.445514072299169,0.999975617694874,"Not Significant"
"ENSG00000203879",963.608654406561,-0.189989041026128,0.25956975369183,-0.731938287585268,0.464206235526105,0.999975617694874,"Not Significant"
"ENSG00000071859",222.927536904593,0.374458110939929,0.317536682703737,1.17925937800799,0.238294908435284,0.999975617694874,"Not Significant"
"ENSG00000130827",626.505458467736,-0.246413604681193,0.294536294584894,-0.836615416203552,0.402808777307713,0.999975617694874,"Not Significant"
"ENSG00000196976",43.415088268753,0.3562510565467,0.417954966053701,0.852367086125081,0.394010382190905,0.999975617694874,"Not Significant"
"ENSG00000102178",180.661937485064,-0.236887842989878,0.379501554373594,-0.624207833300936,0.532491103153073,0.999975617694874,"Not Significant"
"ENSG00000126903",112.9368918676,-0.0649142467409087,0.397974070797953,-0.163111748990966,0.870430449328136,0.999975617694874,"Not Significant"
"ENSG00000071889",159.684381493653,0.209104406058925,0.359556861211668,0.581561440252497,0.560862122212206,0.999975617694874,"Not Significant"
"ENSG00000160211",414.192313469565,0.658713944548319,0.400113305082787,1.64631852073008,0.0996981983391058,0.999975617694874,"Not Significant"
"ENSG00000269335",23.5100360665644,0.0656703472137317,0.348585299399569,0.188391040376194,0.850570122696682,0.999975617694874,"Not Significant"
"ENSG00000160219",136.054278403212,0.00969615444261231,0.403090855327617,0.0240545135531086,0.980809125738932,0.999975617694874,"Not Significant"
"ENSG00000130826",510.545038356797,0.452737330120934,0.321202026914408,1.40950956776365,0.158684546345863,0.999975617694874,"Not Significant"
"ENSG00000130830",183.483282340211,-0.245543290919203,0.354757037278505,-0.692144947434649,0.488846307316842,0.999975617694874,"Not Significant"
"ENSG00000185010",148.050182864743,0.129619618268483,0.488382008048928,0.265406210982895,0.790696552010445,0.999975617694874,"Not Significant"
"ENSG00000277203",28.7362213930146,-0.107760736027757,0.392386173726231,-0.274629289315739,0.783601061618947,0.999975617694874,"Not Significant"
"ENSG00000165775",182.775315098605,0.308964872573644,0.333202059274438,0.927259793191039,0.353791664516392,0.999975617694874,"Not Significant"
"ENSG00000214827",10.4191033011704,0.124022620729031,0.366723259244197,0.33819131348428,0.735219021451829,0.999975617694874,"Not Significant"
"ENSG00000185515",192.347146920319,0.0179918567801979,0.33236552926363,0.0541327399988188,0.956829407732909,0.999975617694874,"Not Significant"
"ENSG00000155959",202.125172367043,-0.284048670041507,0.387287515572768,-0.733431000535665,0.463295597277321,0.999975617694874,"Not Significant"
"ENSG00000155961",31.7377160526565,-0.0235234428891632,0.555187316551414,-0.0423702815029723,0.966203518991005,0.999975617694874,"Not Significant"
"ENSG00000155962",132.019920417652,-0.0345133790046375,0.447348651500763,-0.0771509624290858,0.938503451623144,0.999975617694874,"Not Significant"
"ENSG00000225008",5.34686691907953,0.694508116612924,0.517820649976848,1.34121363573271,0.17985110043987,0.999975617694874,"Not Significant"
"ENSG00000224216",2.37738898509341,-0.33512733340188,0.550047114392469,-0.60927023273639,0.542345334399701,0.999975617694874,"Not Significant"
"ENSG00000185973",70.0464420949229,-0.141712792290998,0.329364757416556,-0.430260946564391,0.66700583221334,0.999975617694874,"Not Significant"
"ENSG00000168939",99.6069314155739,-0.214328786612486,0.367644180109442,-0.582978864370119,0.559907528489689,0.999975617694874,"Not Significant"
"ENSG00000124333",280.342786298566,0.0845168583492489,0.360958008070061,0.234145957312698,0.814871668624452,0.999975617694874,"Not Significant"
"ENSG00000124334",4.24533709026432,0.178880427020472,0.587704157597255,0.304371552775463,0.760844837900898,0.999975617694874,"Not Significant"
"ENSG00000182484",15.5874016156167,0.242635118784359,0.434244403170739,0.558752437596664,0.576330686606193,0.999975617694874,"Not Significant"
"ENSG00000223508",16.8355324522067,0.505621735746148,0.419336236538754,1.20576685649588,0.22790739829205,0.999975617694874,"Not Significant"
"ENSG00000172748",37.2201731059408,0.387372311712757,0.39720512239878,0.975245005334673,0.329438742655197,0.999975617694874,"Not Significant"
"ENSG00000272812",10.87355940965,0.344751944771534,0.483440680908163,0.713121502567602,0.475770574806713,0.999975617694874,"Not Significant"
"ENSG00000273402",4.82439348969427,0.293552964071085,0.490894294068187,0.597996284777165,0.54984241205945,0.999975617694874,"Not Significant"
"ENSG00000147364",335.429821290936,-0.201307056069822,0.33889641464756,-0.594007629969098,0.552507009751953,0.999975617694874,"Not Significant"
"ENSG00000272293",9.75371165418313,-0.0383946181194391,0.466281873627588,-0.0823420773806539,0.934374695094624,0.999975617694874,"Not Significant"
"ENSG00000279852",25.2194242420667,-0.0501213337543868,0.452705097048687,-0.110715196451602,0.911842195042793,0.999975617694874,"Not Significant"
"ENSG00000180190",152.563191011762,0.272221405209077,0.389268567557013,0.699315146140605,0.484355103570229,0.999975617694874,"Not Significant"
"ENSG00000104714",325.20295758239,0.144772719394773,0.315022405027219,0.459563247199082,0.645829744663824,0.999975617694874,"Not Significant"
"ENSG00000254207",4.00229222985562,0.302894384369347,0.439129065448963,0.689761640030977,0.490344095514496,0.999975617694874,"Not Significant"
"ENSG00000198010",5.92142777008207,1.16856258497109,0.57456908038291,2.03380694309608,0.0419710642287498,0.910885529072596,"Not Significant"
"ENSG00000182372",290.439145495726,-0.0512635629856579,0.262206410254091,-0.195508427639053,0.844994940683982,0.999975617694874,"Not Significant"
"ENSG00000253982",41.0999813099457,-0.3524755509251,0.41556482614546,-0.848184275349913,0.39633535311589,0.999975617694874,"Not Significant"
"ENSG00000104728",71.9228361510555,0.100658127001533,0.410738997488614,0.245065911970834,0.806405396538743,0.999975617694874,"Not Significant"
"ENSG00000176595",112.706516963585,-0.0196268356445516,0.438616043378412,-0.0447471904889233,0.964308818774659,0.999975617694874,"Not Significant"
"ENSG00000036448",14.8431557359299,0.758307970852294,0.455914531320949,1.66326782490394,0.0962588362546179,0.999975617694874,"Not Significant"
"ENSG00000253853",3.37320778544273,1.49959404786268,0.591660578545587,2.53455123129712,0.0112591462103756,0.604038634945863,"Not Significant"
"ENSG00000183117",72.7729898744848,0.0476832955848659,0.76127615746642,0.0626360028712303,0.950056359546676,0.999975617694874,"Not Significant"
"ENSG00000246089",18.4457324624736,0.387370325917524,0.328652707445433,1.17866159974307,0.238532952220142,0.999975617694874,"Not Significant"
"ENSG00000147316",290.061448257276,0.244056897006044,0.261774253541162,0.932318185247608,0.35117211234011,0.999975617694874,"Not Significant"
"ENSG00000091879",206.177277527151,-0.129922647326486,0.38703232562547,-0.335689395237264,0.737105103621352,0.999975617694874,"Not Significant"
"ENSG00000249898",4.66737395592793,-0.425932312058015,0.476217716759048,-0.89440669061358,0.371104334009165,0.999975617694874,"Not Significant"
"ENSG00000155189",205.248984577319,0.183558254840744,0.376796642869646,0.487154698202145,0.626148706258687,0.999975617694874,"Not Significant"
"ENSG00000275591",7.53114980915796,0.666728752266777,0.747445806654746,0.892009489290971,0.372387846167781,0.999975617694874,"Not Significant"
"ENSG00000245857",3.02341655665705,1.80124083143584,0.855214373208718,2.10618634094944,0.0351881691680386,0.869733017700897,"Not Significant"
"ENSG00000164825",10.8525591713413,0.504112079575017,0.782127699336703,0.644539350802353,0.519225748859725,0.999975617694874,"Not Significant"
"ENSG00000215374",6.57089288947748,0.496444458799101,0.51710733983777,0.960041408336708,0.337034375000685,0.999975617694874,"Not Significant"
"ENSG00000173295",24.2198549986902,0.209811421548656,0.396797132636471,0.528762443807467,0.596970253599523,0.999975617694874,"Not Significant"
"ENSG00000275342",239.047077369297,-0.188431065628582,0.38331237522725,-0.491586178288319,0.623011916379118,0.999975617694874,"Not Significant"
"ENSG00000263616",17.7588056191636,-1.8783493358015,0.94822167131636,-1.98091795686751,0.0476004749768376,0.936694564109421,"Not Significant"
"ENSG00000253958",31.639446026584,-0.480278822488674,0.427097093323447,-1.12451906134831,0.260792888745817,0.999975617694874,"Not Significant"
"ENSG00000254367",4.50487606860013,0.459845213629531,0.839615168855065,0.547685690643959,0.583907739180915,0.999975617694874,"Not Significant"
"ENSG00000147324",483.358974762782,0.0693057963726084,0.283275944430908,0.244658248379831,0.8067210586029,0.999975617694874,"Not Significant"
"ENSG00000233609",7.58011334538894,-0.570777782323759,0.610739082984406,-0.934568948059825,0.350010487951536,0.999975617694874,"Not Significant"
"ENSG00000104626",211.804080851807,0.417838336567842,0.33180636623693,1.2592836638628,0.207927891639791,0.999975617694874,"Not Significant"
"ENSG00000173281",431.379887994571,-0.220358962744678,0.305056428776486,-0.722354757867221,0.470076394887114,0.999975617694874,"Not Significant"
"ENSG00000253426",3.67087842086859,0.516714057648408,0.567121520560623,0.911116998588971,0.362233730852498,0.999975617694874,"Not Significant"
"ENSG00000272267",3.19990576732289,-0.217790768603784,0.523399735493941,-0.416107907273304,0.677331044077658,0.999975617694874,"Not Significant"
"ENSG00000173273",764.739828546612,0.14963867645369,0.314981797322566,0.475070869890454,0.634736460572808,0.999975617694874,"Not Significant"
"ENSG00000260093",10.1916415351705,-0.373833822717886,0.531125141718541,-0.703852620322747,0.481524560052827,0.999975617694874,"Not Significant"
"ENSG00000175806",103.376748180113,-0.163485828998055,0.371043635412563,-0.44061078912262,0.659494790692836,0.999975617694874,"Not Significant"
"ENSG00000261451",58.9048541600183,0.289278983289517,0.45377584541575,0.637493128406778,0.523803684494546,0.999975617694874,"Not Significant"
"ENSG00000253641",12.4453819993827,0.589296117720445,0.547020295544091,1.07728382753021,0.281353485088855,0.999975617694874,"Not Significant"
"ENSG00000253649",7.1757389745656,-0.978340891917437,0.877735389342975,-1.11461939873447,0.265013553874064,0.999975617694874,"Not Significant"
"ENSG00000272505",27.3458943774679,0.419216602605266,0.485143088269874,0.864109193228504,0.387527909272434,0.999975617694874,"Not Significant"
"ENSG00000183638",2.95368342590705,-0.300461229031296,0.589567913663318,-0.509629547450031,0.610311019346852,0.999975617694874,"Not Significant"
"ENSG00000171056",73.6898318470534,-0.408378590026431,0.509411469821899,-0.801667442174414,0.422745353860547,0.999975617694874,"Not Significant"
"ENSG00000254093",27.3581841987579,0.145420989718026,0.423457759537594,0.343413212871155,0.731287620829744,0.999975617694874,"Not Significant"
"ENSG00000280294",3.82820977603284,1.12488153887398,0.691858771421541,1.62588317925452,0.103974509052073,0.999975617694874,"Not Significant"
"ENSG00000171044",64.9612749250476,0.17714314041543,0.454956988735204,0.389362389855563,0.697008089766591,0.999975617694874,"Not Significant"
"ENSG00000254839",3.16380766186562,0.649056323804165,0.55054302718989,1.17893841489032,0.238422699645707,0.999975617694874,"Not Significant"
"ENSG00000269918",36.7172676256415,0.0817296598905469,0.480617129438031,0.17005149189358,0.86496964164387,0.999975617694874,"Not Significant"
"ENSG00000255310",66.6947890396954,0.152191313979517,0.511896177111191,0.297308948151138,0.766230650713698,0.999975617694874,"Not Significant"
"ENSG00000254936",68.3961584648774,-0.162789904694187,0.519319294144279,-0.313467854034632,0.753925239640819,0.999975617694874,"Not Significant"
"ENSG00000254556",62.560344571582,-0.0772337903026601,0.476031382418099,-0.162245165245903,0.87111279421462,0.999975617694874,"Not Significant"
"ENSG00000104643",267.5302335529,0.0435514090063925,0.356542328850095,0.122149336789415,0.902780749279254,0.999975617694874,"Not Significant"
"ENSG00000154316",5.51164212786561,0.420476453751681,0.727476925323265,0.577992839518362,0.563268953579039,0.999975617694874,"Not Significant"
"ENSG00000255020",2.8354803535623,-0.275103647672984,1.16503826249892,-0.236132714716946,0.813329688935827,0.999975617694874,"Not Significant"
"ENSG00000154319",80.5354985963662,0.0175437445877826,0.506587587458616,0.0346312168361523,0.972373808987628,0.999975617694874,"Not Significant"
"ENSG00000136573",82.8303536994398,-0.425426880156127,0.75986304060637,-0.559873105312027,0.575565994571061,0.999975617694874,"Not Significant"
"ENSG00000136574",8.09891565125474,-0.0857626176206825,1.11568114797584,-0.0768701862322224,0.938726815288465,0.999975617694874,"Not Significant"
"ENSG00000154328",91.5852815158337,-0.0993930292614999,0.359615167179098,-0.276387200354093,0.782250686626624,0.999975617694874,"Not Significant"
"ENSG00000079459",604.705556826836,0.333684944433528,0.225934717830169,1.47690867361232,0.139700119600399,0.999975617694874,"Not Significant"
"ENSG00000255046",4.12612753241208,0.240385441133988,0.414782329275656,0.579546003210355,0.562220815322579,0.999975617694874,"Not Significant"
"ENSG00000164733",6376.40431019632,-0.218881109169665,0.249684138525838,-0.876632013799365,0.380686544807823,0.999975617694874,"Not Significant"
"ENSG00000269899",46.4412767749629,-0.477823335725383,0.472589182826574,-1.01107548181171,0.311980304193531,0.999975617694874,"Not Significant"
"ENSG00000255052",2.36061383143767,0.484694242658569,0.673208667874474,0.719976235880766,0.471539627311796,0.999975617694874,"Not Significant"
"ENSG00000186523",3.44337951316792,0.295480810755423,0.477545523964405,0.61874899025846,0.536081730901348,0.999975617694874,"Not Significant"
"ENSG00000255495",5.45495346364561,-0.302590027424546,0.585046186155569,-0.517207076270187,0.605011612824362,0.999975617694874,"Not Significant"
"ENSG00000227888",2.9541385107994,0.234505958826076,0.674794176660541,0.347522202972486,0.72819904113325,0.999975617694874,"Not Significant"
"ENSG00000283674",43.6649712256038,0.139287756848981,0.540374340424779,0.257761604186257,0.796590898762396,0.999975617694874,"Not Significant"
"ENSG00000242607",7.9045226466265,0.769596555714748,0.654739400875085,1.17542422937454,0.239825034632428,0.999975617694874,"Not Significant"
"ENSG00000154359",273.090745474352,0.0100294145892108,0.295191333350687,0.0339759791568674,0.972896305495345,0.999975617694874,"Not Significant"
"ENSG00000250305",84.7855233721437,0.340026042956037,0.496998323098257,0.684159336466842,0.493874556539658,0.999975617694874,"Not Significant"
"ENSG00000251468",4.96412177050954,0.257604058958536,0.543044564624724,0.474370016273996,0.635236070638803,0.999975617694874,"Not Significant"
"ENSG00000164741",758.839066926645,0.170338198558045,0.365828091631751,0.465623615174721,0.641484936427101,0.999975617694874,"Not Significant"
"ENSG00000164743",5.43349883269174,-0.0212738975737946,0.508257301804983,-0.0418565508026039,0.96661305345683,0.999975617694874,"Not Significant"
"ENSG00000104723",265.567003160061,-0.0285915543638929,0.450248194192746,-0.0635017635443379,0.94936695497489,0.999975617694874,"Not Significant"
"ENSG00000038945",449.21158692661,0.118339177176961,0.369451243081914,0.320310675340516,0.748732831387991,0.999975617694874,"Not Significant"
"ENSG00000155970",45.7075227262359,0.426603385096569,0.348083561391164,1.22557751188131,0.220357704725079,0.999975617694874,"Not Significant"
"ENSG00000249258",15.938973366141,0.363872225983411,0.432141927326999,0.842020185900805,0.399776654584271,0.999975617694874,"Not Significant"
"ENSG00000104219",239.624996147013,0.326381928497545,0.328200831557015,0.994457957187855,0.31999996400052,0.999975617694874,"Not Significant"
"ENSG00000198791",553.954435153119,0.0641444418966427,0.246481137376023,0.260240773713999,0.794678054576992,0.999975617694874,"Not Significant"
"ENSG00000155975",342.563613131651,0.0773152084575552,0.344803007621028,0.224230087176421,0.822578273279697,0.999975617694874,"Not Significant"
"ENSG00000003987",17.3868697488453,-0.975334614383712,0.802387074779687,-1.21554128305408,0.224159713341487,0.999975617694874,"Not Significant"
"ENSG00000003989",402.925758474809,-0.72706444881312,0.49356394341236,-1.47309068767545,0.140726584101454,0.999975617694874,"Not Significant"
"ENSG00000280453",7.73379077586432,-0.0892045708436815,0.659395020607034,-0.135282445356594,0.892388564056051,0.999975617694874,"Not Significant"
"ENSG00000279903",4.60108243295503,0.106456457337235,0.741138300071851,0.143639125554454,0.885785443283735,0.999975617694874,"Not Significant"
"ENSG00000279932",9.61725065214481,0.446843543996184,0.623151060442195,0.717070983846355,0.473330298533301,0.999975617694874,"Not Significant"
"ENSG00000104213",41.3446949234756,-0.317108150746846,0.477037143851554,-0.664745198217782,0.506213479477656,0.999975617694874,"Not Significant"
"ENSG00000129422",1873.51800830393,-0.019202830044001,0.33555817482066,-0.0572265302559356,0.954364744697436,0.999975617694874,"Not Significant"
"ENSG00000265520",6.32896976874827,0.0152852462103499,0.538440142960269,0.0283880138028227,0.977352683949688,0.999975617694874,"Not Significant"
"ENSG00000253944",5.86572954680102,0.428871155448173,0.701039214306335,0.611764858079349,0.540693343439806,0.999975617694874,"Not Significant"
"ENSG00000253671",53.6433731268091,0.864405080190721,0.603039839984479,1.43341289061925,0.151739876682792,0.999975617694874,"Not Significant"
"ENSG00000104760",19.1829733726644,-0.305696634072346,0.987084367947406,-0.309696560900896,0.756791718290773,0.999975617694874,"Not Significant"
"ENSG00000078674",1925.33885412522,0.489226933976577,0.339359188585085,1.44161982475367,0.149409652627531,0.999975617694874,"Not Significant"
"ENSG00000104763",1350.93923988981,-0.0575288547190719,0.293495137636868,-0.196012973783063,0.8446000113642,0.999975617694874,"Not Significant"
"ENSG00000245281",4.8765787608615,0.0687123741322755,0.491473603949711,0.139808880029509,0.888810996961586,0.999975617694874,"Not Significant"
